customer_id,name,age,email,city,state,account_type
CUST-AE346CFB,Tyrone Tucker,21,singheric@example.com,Port Christinefort,MP,CREDIT
CUST-C9FF2963,Kevin Petersen,67,anthonyclark@example.net,Maryport,PR,CREDIT
CUST-FF171C6F,Jennifer Ramirez,51,trandonald@example.net,East Ricardo,WA,CHECKING
CUST-16DF44D6,Robert Nguyen,47,fhumphrey@example.com,South Robertport,KY,CREDIT
CUST-4027A71C,Steven Ramirez,65,xthomas@example.net,Port Annette,ID,CHECKING
CUST-E2B57ECD,Matthew Hale,78,qknight@example.org,New Susanport,ID,SAVINGS
CUST-78E597E3,Adam Burke,59,jermainebrown@example.net,Timothyton,CO,CHECKING
CUST-E941CC8E,Christian Jacobs,34,samuelwilkerson@example.net,North Tammymouth,KS,CREDIT
CUST-4F8E1383,Lori Wright,47,barnetttiffany@example.net,South Tommy,AL,SAVINGS
CUST-FF9F39E2,David Herrera,72,jessicafisher@example.com,Rossshire,CA,CHECKING
CUST-61C6373A,Eric Chandler,48,lkelly@example.net,Santiagobury,CO,CREDIT
CUST-4F3FDB09,Jessica Hernandez,32,castrocassandra@example.net,Lawrenceport,MP,CREDIT
CUST-05C134B3,Sydney Berg,74,alan68@example.com,Brianfurt,ME,SAVINGS
CUST-D15DB715,Jessica Wang,42,kathrynwilliams@example.com,Lake Jillchester,OK,CREDIT
CUST-AC11690D,Rachel Young,58,elee@example.net,North Lindabury,VA,SAVINGS
CUST-24A1F9C5,Laura Morrow,30,kimheidi@example.org,North Adambury,WA,SAVINGS
CUST-919EC429,Stephen Sanchez,54,mathewskatherine@example.net,Christineburgh,DE,CHECKING
CUST-53B097B3,Caleb Stewart,35,perkinskathryn@example.com,Jasonchester,PR,CREDIT
CUST-D982DBBF,Garrett Stewart,40,mckeejames@example.net,Shawnview,FM,CREDIT
CUST-4B89B9B0,Mark Wong,76,natalie19@example.org,Clarktown,NE,CHECKING
CUST-C8CED3AE,David Ellis,40,qflores@example.org,North Darlenemouth,TN,CREDIT
CUST-CAC4DDD1,Kelsey Miller,34,kendragonzales@example.com,New Krystal,VA,CREDIT
CUST-D4536CC4,John Charles,23,fdavis@example.net,Longburgh,WV,SAVINGS
CUST-00F0FAED,Susan Kim,64,johnrodriguez@example.com,Lake Bryantown,VA,CREDIT
CUST-84F732B1,Megan Smith,37,pramirez@example.org,Shirleyside,WV,CREDIT
CUST-1440CF36,Michael Ali,62,sschwartz@example.com,Grahamstad,NY,CREDIT
CUST-1340B25A,John Evans,75,ydunn@example.com,Lake Morganside,WY,SAVINGS
CUST-2581DE34,Ryan Graham,47,greenantonio@example.com,Port Nicoletown,CO,CHECKING
CUST-062030DC,Mark Spears,75,shepherdjulie@example.net,Carriemouth,DC,SAVINGS
CUST-55A41D8C,Isaac Hart,56,flowersalexis@example.com,Cookhaven,OK,SAVINGS
CUST-13271C5C,David Williamson,52,yholder@example.org,Riveraside,NC,CREDIT
CUST-79A23013,Steven Rodriguez,52,hessrebecca@example.org,South Joseph,AL,CHECKING
CUST-9872D0D4,Sheila Davenport,22,qallen@example.org,Tinaport,NE,SAVINGS
CUST-4726BB04,Sheryl Dougherty,80,kenneth34@example.org,West Chadville,MA,CREDIT
CUST-F219998D,Crystal Gomez,53,schwartzryan@example.org,Lake Keith,SD,CREDIT
CUST-FFD00C16,Caleb Rodriguez,53,lisarussell@example.net,Port Linda,SC,CHECKING
CUST-FD349BDD,Michael Simpson,49,davidsonalexander@example.net,Lake Kelly,SD,CHECKING
CUST-CE68E332,Olivia Ortiz,22,vsmith@example.net,New William,WY,CHECKING
CUST-BB23F567,Michelle Gardner,58,kelleydeborah@example.com,Sherryfort,DE,CHECKING
CUST-E3FC58EE,Clarence Ward,74,ycameron@example.com,Reedshire,LA,SAVINGS
CUST-8995EC70,Miss Melissa Ryan DDS,31,wheath@example.net,West Susan,NE,CREDIT
CUST-321ACBA6,John Richards,51,austinkrystal@example.net,Murphyburgh,VI,SAVINGS
CUST-FF580417,Robert Tyler,31,zbyrd@example.com,Port Cameronfurt,DC,CHECKING
CUST-63816EA5,Darrell Blackburn,50,jennabrown@example.com,Zhangport,SD,SAVINGS
CUST-BC5943B5,Gregory Burns,33,eroberts@example.com,Cynthiaport,MO,CHECKING
CUST-27B6E8BC,Teresa Hernandez,41,amber80@example.net,Hammondville,NE,SAVINGS
CUST-57FDF6A4,Alejandro Jackson,52,james39@example.org,Diazfort,AL,CREDIT
CUST-80A45158,Lindsay Fisher,51,lauriefisher@example.net,Port Philipshire,NE,SAVINGS
CUST-4EF20865,Adam Johnson,61,caseydouglas@example.net,Timothytown,AZ,CHECKING
CUST-73AE2F0C,Sara Best,19,webbjonathan@example.org,Lake Charlottechester,IA,SAVINGS
CUST-ED722D5B,Linda Sheppard,18,heather71@example.org,Briannafort,IN,CREDIT
CUST-C8031432,Amy Willis,37,scottbenson@example.com,Mckayborough,NH,SAVINGS
CUST-5241B66B,Hannah Lopez,66,jeff13@example.com,Port Oscarchester,WA,CHECKING
CUST-341B16C1,Jessica Brown,28,andre66@example.org,East Stephanieburgh,GA,SAVINGS
CUST-3255CF51,Christina Nicholson,61,jason47@example.org,New Teresa,TX,CHECKING
CUST-E5D26233,Glenn Smith,30,william47@example.org,Silvaville,NC,CHECKING
CUST-257B484E,Connie Wang,31,kelly44@example.net,Crystalbury,IA,CHECKING
CUST-E032C338,Seth Ford,18,clambert@example.org,North Juliaport,DE,SAVINGS
CUST-257E18B2,Anna Obrien,34,natalie51@example.com,South Jessica,AK,SAVINGS
CUST-CBA502AA,Ruben Jordan,44,pmclaughlin@example.net,Davisborough,DE,CHECKING
CUST-0F3A4F39,Ian Hawkins,33,petersonwilliam@example.net,Andersonstad,VT,CHECKING
CUST-AE16183C,David Foster,59,robert93@example.com,Jacksontown,SD,CHECKING
CUST-03A5CA92,Emily Glover,74,boydaaron@example.com,New Rickyburgh,IA,CREDIT
CUST-DEB6B150,Bethany Turner,51,johnsonkathryn@example.com,Rodriguezport,PA,SAVINGS
CUST-1EE6B9C0,Tony Craig,67,livictor@example.com,Petersonstad,MD,CHECKING
CUST-EBEB93EE,Julie Young,39,omar08@example.net,West Luisport,CA,CREDIT
CUST-8CE30B0F,Alvin Edwards,38,igonzalez@example.net,Dustinside,MI,SAVINGS
CUST-DD18D4BA,Thomas Robinson,41,oduncan@example.com,Aguilarburgh,CT,CHECKING
CUST-2E8FF629,Mitchell Woodward Jr.,67,kimberlyblake@example.net,West Bradley,VI,CHECKING
CUST-361A6753,Hayley Eaton,67,edwarddixon@example.com,Janetmouth,RI,CREDIT
CUST-F3677C35,Alyssa Torres,31,whitneyjohnson@example.com,South Mark,MD,CREDIT
CUST-0BE59A35,Samantha Sweeney,48,michael50@example.com,West Gregory,NJ,CREDIT
CUST-477FEFFC,Catherine Vega,55,bendermary@example.org,Lake Shirleybury,DC,CHECKING
CUST-BFD5CC72,Billy Beck,55,twebb@example.net,East Courtney,MP,CHECKING
CUST-DBA97205,Peggy Scott,75,santiagoalicia@example.net,Drewton,NM,CREDIT
CUST-1326DD4C,John Chapman,45,brian83@example.com,Jillianland,CT,CHECKING
CUST-EBB92A5A,Steven Lawson,59,mary82@example.net,Elizabethside,PR,CREDIT
CUST-32CCB661,Kenneth Young,73,philliplewis@example.com,Turnertown,IN,CHECKING
CUST-8D586E90,Robert Ramsey,72,marcusrice@example.net,Boydbury,GU,CREDIT
CUST-80964245,Karen Allison,19,tammy57@example.net,Elizabethview,WA,SAVINGS
CUST-CB8831A2,Rickey Clark,71,hallgary@example.org,Danielleland,IA,CHECKING
CUST-E78AEC46,Maria Robinson,78,upatton@example.org,West Saraville,DE,CHECKING
CUST-794475D7,Carrie Rodriguez,57,kevingardner@example.net,Danieltown,AK,CREDIT
CUST-77BECA25,Tiffany Graves,76,katiehansen@example.net,New Leslie,KY,SAVINGS
CUST-A2A995FD,Kathy Martinez,33,shirley56@example.net,Lake Christopherside,ND,CREDIT
CUST-F440750F,Darlene Farmer,61,smithdeborah@example.com,North Clintonside,ND,CHECKING
CUST-1B7E5F38,Brittany Moses,49,cameronmartinez@example.net,West Michael,WY,CHECKING
CUST-812372E7,Katrina Mckay,72,robert96@example.org,Port Sarah,MT,SAVINGS
CUST-9C7F113C,Stephanie Rivera,55,zsmith@example.org,New Emilyshire,HI,SAVINGS
CUST-D953C28F,Monica Moore,73,jmorrison@example.com,Chapmanside,NM,CHECKING
CUST-88410A30,Richard Harris,49,nbailey@example.org,Zacharyfurt,WV,SAVINGS
CUST-00DD3728,Ryan Anderson,20,rachel84@example.org,Lake Matthew,AL,CREDIT
CUST-83D149F9,Shelly Perez,28,bonillajennifer@example.net,Judymouth,VA,SAVINGS
CUST-989B2EEC,Ronnie Reeves Jr.,41,rogersjessica@example.com,Cookhaven,LA,CREDIT
CUST-FF57E3BF,Zachary Ballard,34,tdavis@example.com,North Melissa,OK,SAVINGS
CUST-F98A8AD4,Joanna Gonzalez,58,walkeramanda@example.com,Joneshaven,VT,CHECKING
CUST-20112C0D,Tiffany Cooper,43,hinesmelissa@example.com,Scottburgh,NM,SAVINGS
CUST-65E3B78A,Carla Myers,18,margaretdelgado@example.net,New Jeffreystad,AS,CREDIT
CUST-6CBD66E0,Victoria Parker,62,hensleyjoseph@example.org,New Jason,AZ,CHECKING
CUST-892E8D2E,Daniel Garcia,69,jennifersalazar@example.org,Port Tracy,AR,CHECKING
CUST-73474363,Mark Smith,59,aliciagraves@example.net,Jasminetown,CT,CHECKING
CUST-A19FC747,Jesse Rodriguez,38,fbaker@example.org,Jeffreymouth,SC,CHECKING
CUST-63D0D55D,Stephanie Thompson,48,shannon32@example.org,Sanchezburgh,SD,SAVINGS
CUST-C9C94AF9,Mark Cisneros,38,christopherwebb@example.com,Samuelside,AL,CREDIT
CUST-68FA2EFA,Joseph Ramsey,75,lauren64@example.org,Hillfort,VA,CHECKING
CUST-A22704FC,Rachel Brooks,61,hmoore@example.org,East Jacobberg,NH,CHECKING
CUST-4A2510D7,Eric Booth,76,duncannicole@example.org,Port Timothy,AR,CHECKING
CUST-715ED5A1,Aaron Smith,49,norman75@example.org,South Lauren,TN,SAVINGS
CUST-A0188CF2,Latoya Robinson,29,tjohnson@example.com,Victoriaborough,GA,SAVINGS
CUST-DFC0CA70,Thomas Gregory II,59,pagegwendolyn@example.org,Christopherport,MT,SAVINGS
CUST-92A9F796,Katherine Rodriguez,37,odixon@example.net,Beanchester,OR,SAVINGS
CUST-AAFA2648,Deborah Williams,28,williamsrhonda@example.net,Mcdowellburgh,ID,CREDIT
CUST-75827102,Ian Burton,64,gcarlson@example.net,Fullerfurt,MA,CHECKING
CUST-864BC08C,Patty Collins,56,lbanks@example.com,Port Maria,MI,CREDIT
CUST-7957989B,Mrs. Lisa Williams,27,kathrynknight@example.net,South Jeffrey,FL,CREDIT
CUST-640E5D1B,Sean Smith,54,melissa82@example.net,Mahoneyburgh,WA,SAVINGS
CUST-ADF38967,Carrie Watson,68,kevin73@example.org,Frenchton,GA,SAVINGS
CUST-CFB22D5F,Veronica Dougherty,30,kelly72@example.net,East Thomas,LA,CREDIT
CUST-E8D14D56,Paul Nelson,24,joshuamoss@example.com,Markborough,OR,SAVINGS
CUST-E400E621,Jon Gonzalez,25,marmstrong@example.org,Hendricksburgh,OR,CREDIT
CUST-EF0E5C7F,James Lopez,33,ldiaz@example.net,Lawrencehaven,WV,SAVINGS
CUST-F7504C05,Jennifer Meadows,56,rhull@example.org,Lake Matthew,IL,SAVINGS
CUST-4AC1C6B8,Marcus Brooks,76,townsendamy@example.org,New Lindseyport,GU,CHECKING
CUST-D60610EF,Andres Odom,39,mcdonaldshannon@example.com,North Samuelmouth,HI,CREDIT
CUST-93593A2D,Diana Boyle,74,curtiselizabeth@example.org,Port Valerie,GA,CHECKING
CUST-9FFCA9DE,Jessica Baker,45,jryan@example.net,New Elizabeth,GU,CHECKING
CUST-A54E86CB,James Smith,72,olove@example.com,Craighaven,CO,CREDIT
CUST-3E395070,Daniel Diaz,78,christopherarellano@example.com,Leeborough,CO,SAVINGS
CUST-CF4B085B,Dana Bailey,47,bhood@example.org,North Jaredmouth,GA,CREDIT
CUST-AE1F65CD,Joseph Mills,40,mary87@example.org,Stevenbury,ME,CHECKING
CUST-6ABBC4B6,Ronald Gross,65,ryan21@example.org,Roberthaven,VT,SAVINGS
CUST-24760554,Danielle Miller,65,stevenslindsay@example.org,Lake Richard,AR,CHECKING
CUST-A601A294,Christina Molina,76,michellecastillo@example.org,Jillianshire,PW,CHECKING
CUST-96EEB76D,Michelle Hicks,24,joseph55@example.org,East Josephside,ID,CREDIT
CUST-5C4C6C62,Brittany Ellis,42,philip35@example.com,Maloneland,ND,SAVINGS
CUST-2A4BC2E3,Brooke Buchanan,76,bparker@example.org,Andrewview,RI,SAVINGS
CUST-EF821286,Lindsay Gonzalez,51,kevin93@example.com,South Emilystad,WV,SAVINGS
CUST-2B6CBB87,Carlos Lambert,62,jmaddox@example.com,Spencerside,PA,SAVINGS
CUST-39B65FD5,Lauren Carpenter,39,kiddbradley@example.com,Stevenborough,VI,CHECKING
CUST-8D1B556F,Michael Carrillo,26,wileyscott@example.org,Whitneymouth,PA,SAVINGS
CUST-70B6BB7F,Cheryl Riley,21,shane79@example.org,Singhmouth,VA,CREDIT
CUST-C9D3EF1B,Kristen Krause,70,fmoore@example.org,North Johnborough,AR,CREDIT
CUST-DBAEBCC1,Alison Benton,34,ryan22@example.org,East Laurashire,IA,CHECKING
CUST-F1872DAB,Jessica Oliver,65,iedwards@example.com,Lake Johnland,OR,CREDIT
CUST-82F34FCB,Kathleen Cameron,20,xgordon@example.org,Edwardfort,FL,SAVINGS
CUST-DCB8A507,Kelly Hernandez,60,antoniowhite@example.net,Danielberg,FM,CREDIT
CUST-E7E400A8,Krista Cole,18,tmartin@example.com,Lake Brittanychester,KS,SAVINGS
CUST-0E09D154,Samantha Melton,47,holmeselizabeth@example.org,South Richardchester,PW,CREDIT
CUST-D7D1AEA5,Christopher Hendricks,48,qblack@example.org,Tracychester,RI,CHECKING
CUST-2B94D792,David Ross,76,bridget59@example.com,East Dawnchester,NV,CREDIT
CUST-2036786F,Amy Herrera,57,nwilson@example.com,Lake Jason,MP,CREDIT
CUST-E5EDC053,Valerie Perry,19,ehoward@example.net,East Jeffreyshire,HI,CREDIT
CUST-710E8F06,Shari Hayes,35,tjohnson@example.net,Cheyennetown,ME,SAVINGS
CUST-B9595E01,Richard Johnson,21,harveywilliam@example.com,South Katieside,RI,CREDIT
CUST-7C90839C,Alison Vargas,44,jenkinsreginald@example.net,Morganburgh,GU,CREDIT
CUST-7A7C9120,Jack Smith,72,josephlane@example.net,Sarahtown,IA,CHECKING
CUST-9F364660,Martin Garza,76,johnstonmaurice@example.org,Summerhaven,PR,CREDIT
CUST-B8719CF5,Cody Wilson,40,sanchezsteven@example.com,Doylebury,NC,SAVINGS
CUST-F6B2E509,Crystal Jordan,60,beth27@example.net,Lake Mitchellstad,OR,SAVINGS
CUST-2FD04911,Paul Mcbride,22,asanders@example.org,Royhaven,IL,CHECKING
CUST-9EFCA6EE,Gregory Castillo,77,shepardyolanda@example.com,West Rachelfort,NY,CHECKING
CUST-E2472481,William Heath,66,zlee@example.org,Hamiltonton,AR,CREDIT
CUST-08CB2D58,Erica Obrien,37,angelajohnson@example.org,Moralesport,TX,SAVINGS
CUST-FBCB10F1,Mrs. Stephanie Moore,36,maxwelltimothy@example.com,Christyview,MH,SAVINGS
CUST-05D36679,Gary Johnson,50,kylezimmerman@example.org,Josephberg,TX,CHECKING
CUST-FD7B0644,Michelle Hines,21,karen71@example.org,Pattersonfort,TX,SAVINGS
CUST-079E1B41,Roger Todd,61,richardrosales@example.net,Coryport,IL,SAVINGS
CUST-6F54AE66,Jacob Smith,48,alexisreed@example.net,Vernonchester,NY,CHECKING
CUST-69538C86,Daniel Richardson,33,lisamartinez@example.com,North Jeremy,NV,SAVINGS
CUST-24FE9131,Peter Allen,44,gbradford@example.org,Port Toddport,WA,CHECKING
CUST-75DFC0DF,Shawn Smith,36,livingstondavid@example.com,Nelsonfort,ME,CREDIT
CUST-FDE56974,James Johnson,74,jackrodriguez@example.org,Mezamouth,AS,CHECKING
CUST-205CE217,Elizabeth Velasquez,71,clintonfox@example.org,Wrightland,LA,CHECKING
CUST-46C62D76,Casey Brown,62,jeffrey03@example.net,East Bryantown,PW,CREDIT
CUST-FF2840B3,Heather Cannon,52,lbaker@example.com,Brownmouth,NY,CHECKING
CUST-FAC7D5EF,Monica Castro,49,xjohnson@example.com,Taylorberg,CA,SAVINGS
CUST-45A8DE31,Jessica Thomas,58,johnbailey@example.net,South Dylanchester,IL,CREDIT
CUST-96FE116C,Paula Weaver,60,michelle09@example.net,Phillipsbury,IL,CREDIT
CUST-35B627F0,Mark Estrada,37,michaelsmith@example.com,North Kaitlynland,CA,CREDIT
CUST-F22309E5,Rebecca Eaton,64,katherine78@example.net,Thompsonton,MO,CHECKING
CUST-EED46B33,Michelle Garrett,50,emily97@example.net,New Timothymouth,OR,CREDIT
CUST-DBB7ABC2,Kevin Williams,67,hbaxter@example.com,North Mary,IN,CHECKING
CUST-91E988B9,Brittney Mcgrath,71,johnwashington@example.org,Bakerhaven,TX,CREDIT
CUST-42B625C5,Rebecca Thompson,44,rhanna@example.com,South Lisa,NE,CHECKING
CUST-5E5DD5AB,Robert Smith,67,orangel@example.org,East Gwendolynton,GU,CREDIT
CUST-1082BEBE,Emily Martinez,79,josephmann@example.org,Port Kaylafort,HI,SAVINGS
CUST-47B2E62C,Joe Villegas,52,courtneygonzalez@example.com,New Andrew,PA,CHECKING
CUST-873FA395,Ricky Hamilton,37,bradleyjohnson@example.net,Port Lesliefort,ND,SAVINGS
CUST-7866B543,Elizabeth Smith,52,meganhenry@example.org,New Joy,WA,CHECKING
CUST-4468CB9A,Mr. Matthew Huynh IV,33,jonathan42@example.net,New Christinebury,NH,SAVINGS
CUST-1E3E065B,Chad Cameron,54,raventhompson@example.com,New Marthaview,IN,CREDIT
CUST-465F3B7B,John Lewis,76,heather15@example.org,East Katie,NH,CREDIT
CUST-1E5AE413,Aaron Crawford,62,jamesmelissa@example.org,Robertmouth,CA,CREDIT
CUST-FE2A9927,Stephanie Valencia,57,jamessherman@example.org,New Lucas,CO,SAVINGS
CUST-0930BC2B,Donna Miller,58,jose83@example.org,Stephaniestad,MP,CREDIT
CUST-F1738546,Elizabeth Beck,69,kelly27@example.net,North Jackland,LA,SAVINGS
CUST-3F5D52A7,Jennifer Garcia,27,thomascarr@example.com,Dakotaview,GU,CREDIT
CUST-F723DA39,Erica Martinez,71,jonesdominic@example.net,Raystad,IL,SAVINGS
CUST-E8B0FF63,Ebony Craig,72,kfarrell@example.com,Lynnport,NC,CREDIT
CUST-463CFCFF,Andre Davis,37,listacy@example.org,Lawsonmouth,CT,CREDIT
CUST-7694EB20,Connor Brown,57,prichards@example.net,South James,GA,SAVINGS
CUST-09D3DB65,Alison Sutton,57,porteremily@example.org,New Javiermouth,NC,CREDIT
CUST-C04C7497,Mary Mcbride,41,jmiller@example.com,South Courtney,OK,SAVINGS
CUST-5150BC7C,Brandy Carter,39,josephgordon@example.org,South Tina,VA,CREDIT
CUST-ECE22CF8,Taylor Stuart,71,elizabethburton@example.net,Lake Tylerfort,MA,CREDIT
CUST-DCB6C5A4,Shane Martinez,55,nicholaskennedy@example.net,Lauraborough,AS,CHECKING
CUST-BAF917AA,Mark Taylor,31,moranisaac@example.org,East Robert,NM,SAVINGS
CUST-6BE18C07,David Franklin,20,bvasquez@example.net,South Jamesside,FM,CHECKING
CUST-0355609F,Belinda Clark,71,aaronrodriguez@example.org,Wongton,TN,SAVINGS
CUST-C1DD6C24,Penny Price,18,jason07@example.com,West Allison,OH,SAVINGS
CUST-A55BB358,Connie Crawford,43,fstephens@example.com,New Nicole,IN,CREDIT
CUST-13104732,Tanya Mcdaniel,52,ihale@example.net,New Matthew,IA,SAVINGS
CUST-E21A2D46,Nancy Le,56,kristina85@example.org,West Matthewfort,PW,CHECKING
CUST-9148D2D8,Christina Hutchinson,40,dustinwhite@example.com,Erikburgh,SC,CREDIT
CUST-713C8DCF,Bradley Whitaker,43,garciashirley@example.org,North Eileenshire,MN,SAVINGS
CUST-1B1C49C2,Julie Thompson,21,vedwards@example.net,East Melissa,PW,CHECKING
CUST-4DD9F411,Jenna Russell,56,lindabryant@example.com,South Kayla,IA,CHECKING
CUST-CCA9A61C,Cynthia Snow,69,clopez@example.net,South James,GU,SAVINGS
CUST-8D003A02,Daniel Nichols,23,adam27@example.com,East Steven,NY,CREDIT
CUST-96D1889F,Jonathan Wilson,52,bmcguire@example.com,Jenniferborough,PW,SAVINGS
CUST-73CD1A35,Daniel Turner,80,diana05@example.com,Port Timothyville,AS,CREDIT
CUST-B3C8E52A,David Davis,46,wrusso@example.org,North Carolynmouth,HI,CHECKING
CUST-D9755359,Elizabeth Davis,18,schneiderkelly@example.com,East Christopherberg,MH,CREDIT
CUST-D882819E,Denise Anderson,73,njohnson@example.com,Tiffanyberg,VI,SAVINGS
CUST-91B71237,Brandon Davis,18,jenniferjackson@example.org,Lake Ashleyview,WA,CHECKING
CUST-D85F0023,Shelby Lowe,49,berrybenjamin@example.com,Port Sarahville,ME,SAVINGS
CUST-2465CF02,Blake Campos,65,tolson@example.net,North Moniqueport,MP,SAVINGS
CUST-46D8C1AA,Lisa Davis,70,morannathan@example.com,South Michaelfurt,UT,SAVINGS
CUST-9F4117C8,Gerald Trujillo,77,mariahfuller@example.org,Rachelfurt,SD,CREDIT
CUST-CCFB18A8,Tracy James,63,ryan84@example.net,Randallville,DC,CREDIT
CUST-0C3C7E78,Kelly Wood,62,mcfarlandmelinda@example.org,Rebeccaview,OR,CREDIT
CUST-86327C13,Micheal Whitehead,53,paynetravis@example.com,Port Philipborough,NM,SAVINGS
CUST-CD9658AC,Elizabeth Burnett,58,toddthomas@example.com,East Scott,IL,CREDIT
CUST-49D196D6,Sharon Anderson,22,hayesjuan@example.net,Josephton,SC,SAVINGS
CUST-34E0FB71,Terrance Johnson,65,mblack@example.com,Beverlyton,DC,SAVINGS
CUST-AF88A4C9,Daniel Chandler,20,james50@example.com,Jenniferborough,NM,CREDIT
CUST-C6348B44,Jessica Jefferson,46,josephholloway@example.net,East Kimberly,NH,CHECKING
CUST-0F48A350,Lisa Mendoza,53,gsmith@example.org,Lake Vincentchester,MD,CHECKING
CUST-8E68562F,Ryan Rodriguez,68,matthewsraymond@example.net,North William,AK,SAVINGS
CUST-4D03D062,Ryan Johnson,63,franklincharles@example.com,Grantport,HI,CHECKING
CUST-4E3EEB3E,Jake Douglas,45,havila@example.net,Lake Mariaton,LA,SAVINGS
CUST-363E84E2,Jamie Ashley,49,fordjason@example.net,Lake Matthewfort,NM,CREDIT
CUST-46C38A79,Jeffery Lawrence,78,jacquelinemartinez@example.org,Port Teresaview,NM,CREDIT
CUST-390DBA11,Samantha Sanchez,72,escott@example.com,Joshuashire,VI,CREDIT
CUST-CE4CF47A,Brittany May,64,bryan62@example.com,East Maryhaven,TX,CREDIT
CUST-24BBF647,Denise Beltran,76,nicolas79@example.com,West Kathyshire,HI,CREDIT
CUST-AF02BF71,Kayla Mills,33,pwebster@example.org,North Jeremiah,PA,CHECKING
CUST-0532B226,Brittney Sanders,56,ptyler@example.org,South Connie,WV,CREDIT
CUST-B10708E7,Jeffrey Lopez,53,aaron70@example.com,Kyleborough,AZ,CREDIT
CUST-0767E2EF,Jesse Ramirez,35,evansmith@example.net,North Tanya,MI,SAVINGS
CUST-8E89A6CE,Dwayne Molina,59,qblair@example.com,Lake Alexis,CO,CREDIT
CUST-D0FE17F1,Madison Carpenter,68,rebecca70@example.com,Riverastad,PA,SAVINGS
CUST-D5E31FD6,Julie Ayers,79,coxmichele@example.com,South Samuelshire,OK,CHECKING
CUST-1F3FA72C,Patricia Logan,24,kellyyoung@example.com,New David,GU,CHECKING
CUST-38869314,William Woods,45,xhicks@example.net,East Maryborough,KY,SAVINGS
CUST-67068664,Jeffrey Turner,34,harringtonjoseph@example.org,West Emily,WY,CHECKING
CUST-ECCD54D3,Bill Davila,52,mariaterry@example.com,East Jessicaton,IA,CREDIT
CUST-6778CA69,Trevor Barrera,79,frank91@example.net,Rojashaven,NH,CHECKING
CUST-994A6AD7,Scott Norris,55,brownrichard@example.com,West Crystalville,PW,SAVINGS
CUST-8CF80A0C,Larry Proctor,77,matthewberg@example.org,Smithville,ME,CREDIT
CUST-F1E3C6A2,Robert James,43,bmartin@example.org,Lake Austinberg,PR,CREDIT
CUST-026F7095,Shannon Duncan,33,candacejenkins@example.net,Wardburgh,MH,CREDIT
CUST-DC129EF4,Kristina Ellis,71,michael47@example.com,Taylorburgh,TN,CHECKING
CUST-18DED113,Deborah Stokes,24,jessicacombs@example.org,East Scottfurt,IA,CREDIT
CUST-D3D34704,Heather Peterson,35,lchase@example.net,Jasonhaven,NH,CHECKING
CUST-5A72D10B,Christopher Freeman,56,maxwellevan@example.net,East Robin,SD,CHECKING
CUST-138DD6FE,April Anderson,77,richardhoward@example.net,Perezfurt,NE,SAVINGS
CUST-105CCD8A,Ernest Pennington,76,justinhernandez@example.net,West Michaelshire,UT,CHECKING
CUST-CCA5B72D,James Davis,25,hilljames@example.com,Sharonview,NH,CREDIT
CUST-2833C408,Douglas Wells,30,pberry@example.org,Lake Kaitlynmouth,DC,CHECKING
CUST-9F66E77B,Michele Rogers,73,cristian75@example.net,West Dillonhaven,CA,SAVINGS
CUST-34F9F0F9,Kimberly Nelson,72,slopez@example.com,South Jenniferborough,AR,CHECKING
CUST-5A672BF0,Steven Leonard,20,toddcruz@example.org,Geraldmouth,MT,CHECKING
CUST-E27D5884,Jorge Ellis,62,fernandezyesenia@example.com,Lake Joshua,OR,CHECKING
CUST-E2F66D0A,Trevor Johnson,76,zfoster@example.net,Danielton,ND,CHECKING
CUST-8303C9B4,Marcus Snyder,65,lcisneros@example.org,Walshbury,AL,CHECKING
CUST-F14BB297,Christine Hoffman,55,davidsmith@example.org,Davieshaven,CA,SAVINGS
CUST-7012A4D4,Michael Alexander,21,mcdanieldonna@example.net,North Joelburgh,MD,CHECKING
CUST-A97AB2FF,Philip Walton,79,jstewart@example.com,Lake Rhondaland,OH,CHECKING
CUST-0E475AEB,Nancy Smith,20,scott34@example.org,South Scottshire,IN,CHECKING
CUST-86E2E047,Tracy Moore,75,helen07@example.net,Yorkport,UT,CREDIT
CUST-31E5344E,Eduardo Castro,60,adamsjohn@example.net,East Connie,AR,CHECKING
CUST-FA12A221,Darrell Arnold,39,vgreen@example.org,North Oliviaton,AZ,SAVINGS
CUST-B3739F46,Mrs. Jennifer Aguilar,75,matthew36@example.net,Escobarbury,MS,SAVINGS
CUST-32D705D5,Vanessa Williams,70,gvargas@example.net,Amymouth,KY,CHECKING
CUST-4355D492,Thomas Byrd,24,batkinson@example.org,Kristinehaven,VA,SAVINGS
CUST-0ECD77C3,Heather Frazier,61,haydensanchez@example.org,Paulaburgh,NH,CREDIT
CUST-60BAA93C,Matthew Wolf,64,pphillips@example.com,East Elizabeth,NV,SAVINGS
CUST-48AA366D,George Beard,45,alexanderharris@example.net,Josephfort,AK,CREDIT
CUST-80839EB7,William Palmer,31,anita14@example.org,East Joseph,SC,CHECKING
CUST-C3708F3B,Samantha Bentley,66,morrisjeffery@example.net,South Coreyburgh,AZ,SAVINGS
CUST-E7CB604A,Anita Hampton,58,jacob94@example.net,East Andrew,MI,CHECKING
CUST-B64C5E60,James Wade,54,sarah94@example.org,Barnettfurt,MI,SAVINGS
CUST-E88344AE,Gwendolyn Hutchinson,48,kristenatkinson@example.com,South Michelle,AS,CREDIT
